name,F,M,All,ratio,gender
Jaliyah,4424.0,,4424.0,,
Niko,293.0,4130.0,4423.0,3.81716921188,1.0
Emmet,,4422.0,4422.0,,
Cherise,4421.0,,4421.0,,
Taya,4420.0,,4420.0,,
Brannon,116.0,4302.0,4418.0,5.2128108143,1.0
Kaylan,3867.0,551.0,4418.0,-2.81109054051,0.0
Elzie,582.0,3833.0,4415.0,2.71938293989,1.0
Rhys,314.0,4101.0,4415.0,3.70713927944,1.0
Miah,4403.0,10.0,4413.0,-8.78234303405,0.0
Dedra,4413.0,,4413.0,,
Dasia,4412.0,,4412.0,,
Jazmyne,4412.0,,4412.0,,
Zona,4410.0,,4410.0,,
Areli,4353.0,56.0,4409.0,-6.28043938273,0.0
Shiela,4407.0,,4407.0,,
Myrtie,4401.0,,4401.0,,
Jaeden,784.0,3615.0,4399.0,2.20507008772,1.0
Almeda,4398.0,,4398.0,,
Carie,4398.0,,4398.0,,
Debrah,4397.0,,4397.0,,
Adelle,4395.0,,4395.0,,
Esta,4366.0,27.0,4393.0,-7.33720891283,0.0
Chanelle,4393.0,,4393.0,,
Ilana,4387.0,,4387.0,,
Jayleen,4206.0,180.0,4386.0,-4.5463800384,0.0
Elna,4383.0,,4383.0,,
Keara,4379.0,,4379.0,,
Lucious,5.0,4372.0,4377.0,9.77214959078,1.0
Mindi,4374.0,,4374.0,,
Marti,4156.0,216.0,4372.0,-4.26609243674,0.0
Priya,4372.0,,4372.0,,
Corie,3409.0,962.0,4371.0,-1.82523980037,0.0
Judd,,4370.0,4370.0,,
Eugenio,,4366.0,4366.0,,
Enrico,,4365.0,4365.0,,
Karri,4363.0,,4363.0,,
Sullivan,359.0,4004.0,4363.0,3.47938622501,1.0
Anitra,4359.0,,4359.0,,
Jesenia,4353.0,6.0,4359.0,-9.50283180407,0.0
Ronan,24.0,4334.0,4358.0,7.49652093737,1.0
Deric,,4355.0,4355.0,,
Georgene,4354.0,,4354.0,,
Jeramy,5.0,4347.0,4352.0,9.76387628539,1.0
Ileana,4349.0,,4349.0,,
Ronaldo,,4345.0,4345.0,,
Sarahi,4343.0,,4343.0,,
Evon,3667.0,676.0,4343.0,-2.43950511443,0.0
Mechelle,4343.0,,4343.0,,
Myrtice,4342.0,,4342.0,,
Cristin,4218.0,120.0,4338.0,-5.13545278419,0.0
Kylan,550.0,3786.0,4336.0,2.78317088729,1.0
Iman,3613.0,721.0,4334.0,-2.32512609019,0.0
Frida,4328.0,,4328.0,,
Johnpaul,,4327.0,4327.0,,
Keli,4275.0,49.0,4324.0,-6.44699886055,0.0
Yael,2616.0,1707.0,4323.0,-0.61589948247,0.0
Arnoldo,,4323.0,4323.0,,
Brea,4319.0,,4319.0,,
Kaliyah,4314.0,5.0,4319.0,-9.75288236627,0.0
Shanell,4303.0,12.0,4315.0,-8.48616462423,0.0
Cherrie,4312.0,,4312.0,,
Jaylan,645.0,3667.0,4312.0,2.5072292004,1.0
Fermin,,4308.0,4308.0,,
Clem,54.0,4254.0,4308.0,6.2997168158,1.0
Abdullah,,4306.0,4306.0,,
Zula,4304.0,,4304.0,,
Britni,4302.0,,4302.0,,
Early,367.0,3935.0,4302.0,3.42251166755,1.0
Blaze,334.0,3966.0,4300.0,3.56976466975,1.0
Jaimee,4254.0,43.0,4297.0,-6.62833956326,0.0
Celena,4297.0,,4297.0,,
Cassondra,4296.0,,4296.0,,
Webster,,4289.0,4289.0,,
Isla,4288.0,,4288.0,,
Melvyn,10.0,4275.0,4285.0,8.73978060977,1.0
Whitley,4065.0,219.0,4284.0,-4.21425257736,0.0
Meyer,,4284.0,4284.0,,
Loyce,3502.0,779.0,4281.0,-2.16848385037,0.0
Eleni,4281.0,,4281.0,,
Gearld,,4280.0,4280.0,,
Kadin,160.0,4118.0,4278.0,4.68580001974,1.0
Maleah,4278.0,,4278.0,,
Violeta,4272.0,5.0,4277.0,-9.7387678368,0.0
Wardell,36.0,4241.0,4277.0,6.88026376615,1.0
Shani,4252.0,22.0,4274.0,-7.59449426289,0.0
Velva,4273.0,,4273.0,,
Sibyl,4270.0,,4270.0,,
Dwaine,,4269.0,4269.0,,
Gaynell,4249.0,18.0,4267.0,-7.88298262687,0.0
Jayna,4266.0,,4266.0,,
Audry,3768.0,496.0,4264.0,-2.92538693923,0.0
Dallin,,4262.0,4262.0,,
Herlinda,4261.0,,4261.0,,
Ivey,2510.0,1751.0,4261.0,-0.519508280405,0.0
Albin,,4260.0,4260.0,,
China,4247.0,10.0,4257.0,-8.73030029846,0.0
Jerrica,4256.0,,4256.0,,
Zaire,1073.0,3181.0,4254.0,1.56783029578,1.0
Hayes,115.0,4138.0,4253.0,5.16922787892,1.0
Tyshawn,134.0,4114.0,4248.0,4.94023688807,1.0
Santa,4207.0,40.0,4247.0,-6.71664800788,0.0
Migdalia,4242.0,5.0,4247.0,-9.72860081064,0.0
Merton,,4245.0,4245.0,,
Jeraldine,4242.0,,4242.0,,
Golden,1846.0,2396.0,4242.0,0.376225355143,1.0
Zariah,4203.0,37.0,4240.0,-6.82775037552,0.0
Arvin,,4237.0,4237.0,,
Rasheed,34.0,4201.0,4235.0,6.94905422924,1.0
Henri,605.0,3628.0,4233.0,2.58416740837,1.0
Jaelynn,4167.0,65.0,4232.0,-6.00242557167,0.0
Brylee,3959.0,272.0,4231.0,-3.86345751078,0.0
Obie,271.0,3958.0,4229.0,3.86840685569,1.0
Hali,4217.0,10.0,4227.0,-8.72007321139,0.0
Daisha,4225.0,,4225.0,,
Siena,4225.0,,4225.0,,
Ace,,4224.0,4224.0,,
Elmira,4223.0,,4223.0,,
Lorne,50.0,4173.0,4223.0,6.38301301549,1.0
Maximo,,4222.0,4222.0,,
Ariella,4221.0,,4221.0,,
Pricilla,4220.0,,4220.0,,
Hilario,,4219.0,4219.0,,
Alida,4219.0,,4219.0,,
Melton,,4219.0,4219.0,,
Nathaly,4219.0,,4219.0,,
Eulalia,4216.0,,4216.0,,
Alethea,4213.0,,4213.0,,
Daniele,3511.0,700.0,4211.0,-2.32645516905,0.0
Delphia,4210.0,,4210.0,,
Annalee,4207.0,,4207.0,,
Kian,74.0,4132.0,4206.0,5.80317117324,1.0
Caitlynn,4204.0,,4204.0,,
Renea,4203.0,,4203.0,,
Arlin,602.0,3599.0,4201.0,2.57976071017,1.0
Alyssia,4201.0,,4201.0,,
Alexzander,,4200.0,4200.0,,
Kaylene,4197.0,,4197.0,,
Adalberto,,4197.0,4197.0,,
Yahaira,4192.0,,4192.0,,
Treasure,4109.0,82.0,4191.0,-5.64701961055,0.0
Kaiya,4158.0,33.0,4191.0,-6.9772799235,0.0
Denisha,4189.0,,4189.0,,
Darold,,4187.0,4187.0,,
Sincere,727.0,3458.0,4185.0,2.24991059972,1.0
Nyasia,4185.0,,4185.0,,
Magaly,4183.0,,4183.0,,
Briley,3250.0,931.0,4181.0,-1.80358664524,0.0
Shasta,4166.0,15.0,4181.0,-8.11755652843,0.0
Catina,4172.0,8.0,4180.0,-9.02652344252,0.0
Vladimir,,4177.0,4177.0,,
Noor,3645.0,531.0,4176.0,-2.77913504841,0.0
Samatha,4176.0,,4176.0,,
Shavon,3815.0,351.0,4166.0,-3.44214012142,0.0
Tobin,41.0,4121.0,4162.0,6.65122674366,1.0
Tawny,4159.0,,4159.0,,
Stephaine,4155.0,,4155.0,,
Taniya,4153.0,,4153.0,,
Sami,1093.0,3055.0,4148.0,1.48287897903,1.0
Raelynn,4144.0,,4144.0,,
Kirstie,4144.0,,4144.0,,
Lynwood,5.0,4138.0,4143.0,9.69278983497,1.0
Lita,4141.0,,4141.0,,
Oran,,4139.0,4139.0,,
Dakotah,1474.0,2664.0,4138.0,0.853857557976,1.0
Crista,4135.0,,4135.0,,
Menachem,,4134.0,4134.0,,
Kathaleen,4130.0,,4130.0,,
Marcello,10.0,4120.0,4130.0,8.68650052718,1.0
Cherri,4130.0,,4130.0,,
Laurene,4128.0,,4128.0,,
Torey,1388.0,2735.0,4123.0,0.978533265102,1.0
Karis,4053.0,70.0,4123.0,-5.8554914431,0.0
Odie,1589.0,2527.0,4116.0,0.669306539596,1.0
Fonda,4112.0,,4112.0,,
Sherryl,4102.0,5.0,4107.0,-9.68018368159,0.0
Leesa,4107.0,,4107.0,,
Giovani,5.0,4101.0,4106.0,9.67983193344,1.0
Jair,11.0,4092.0,4103.0,8.53915881111,1.0
Kodi,2030.0,2072.0,4102.0,0.029544275614,1.0
Yuliana,4102.0,,4102.0,,
Bishop,5.0,4095.0,4100.0,9.67771964164,1.0
Arie,2502.0,1597.0,4099.0,-0.647717476755,0.0
Hernan,,4098.0,4098.0,,
Marylin,4096.0,,4096.0,,
Alexandre,145.0,3950.0,4095.0,4.76772784794,1.0
Makena,4010.0,84.0,4094.0,-5.57706909856,0.0
Woody,10.0,4081.0,4091.0,8.67277890037,1.0
Verlin,291.0,3797.0,4088.0,3.70576894071,1.0
Jamya,4083.0,,4083.0,,
Jolynn,4083.0,,4083.0,,
Anjali,4083.0,,4083.0,,
Vita,4082.0,,4082.0,,
Anastacia,4078.0,,4078.0,,
Linette,4076.0,,4076.0,,
Clarance,,4075.0,4075.0,,
Vonnie,3649.0,424.0,4073.0,-3.10536498102,0.0
Anjelica,4071.0,,4071.0,,
Adolphus,,4070.0,4070.0,,
Mickie,3458.0,604.0,4062.0,-2.51731741432,0.0
Karlene,4062.0,,4062.0,,
Rich,,4059.0,4059.0,,
Tawanda,4058.0,,4058.0,,
Tayla,4054.0,,4054.0,,
Casper,,4054.0,4054.0,,
Eldora,4053.0,,4053.0,,
Adelyn,4047.0,,4047.0,,
Romaine,3141.0,905.0,4046.0,-1.79523424568,0.0
Demetra,4028.0,12.0,4040.0,-8.39088546729,0.0
Alexys,3704.0,332.0,4036.0,-3.47982895191,0.0
Eldred,294.0,3739.0,4033.0,3.66876441102,1.0
Benjiman,,4033.0,4033.0,,
Anisa,4032.0,,4032.0,,
Suzann,4030.0,,4030.0,,
Jeremie,70.0,3958.0,4028.0,5.8212728801,1.0
Sudie,4027.0,,4027.0,,
Carlyn,3959.0,67.0,4026.0,-5.88483116157,0.0
Vernita,4025.0,,4025.0,,
Enzo,,4023.0,4023.0,,
Edie,3943.0,80.0,4023.0,-5.62314990022,0.0
Kamila,4022.0,,4022.0,,
Jasen,,4021.0,4021.0,,
Melony,4020.0,,4020.0,,
Arlette,4020.0,,4020.0,,
Nya,4020.0,,4020.0,,
Sherita,4016.0,,4016.0,,
Chrissy,4015.0,,4015.0,,
Zenobia,4015.0,,4015.0,,
Holley,3810.0,204.0,4014.0,-4.22314994041,0.0
Caleigh,4013.0,,4013.0,,
Armond,,4012.0,4012.0,,
Cleta,4012.0,,4012.0,,
Shanelle,4010.0,,4010.0,,
Desire,3978.0,31.0,4009.0,-7.00363125045,0.0
Timmothy,,4006.0,4006.0,,
Cristine,4006.0,,4006.0,,
Kasie,3983.0,21.0,4004.0,-7.56732234159,0.0
Arjun,,4003.0,4003.0,,
Xochitl,4003.0,,4003.0,,
Amiya,4000.0,,4000.0,,
Anders,,3998.0,3998.0,,
Deane,1304.0,2693.0,3997.0,1.04627036027,1.0
Lanie,3967.0,30.0,3997.0,-7.04694208654,0.0
Kayle,3409.0,587.0,3996.0,-2.53791619103,0.0
Dedrick,16.0,3980.0,3996.0,7.95855271543,1.0
Cason,54.0,3942.0,3996.0,6.18982455888,1.0
Londyn,3851.0,144.0,3995.0,-4.74109240635,0.0
Abelardo,,3994.0,3994.0,,
Hamza,,3994.0,3994.0,,
Rowland,,3992.0,3992.0,,
Heidy,3992.0,,3992.0,,
Horacio,,3990.0,3990.0,,
Richmond,,3990.0,3990.0,,
Dylon,,3989.0,3989.0,,
Leeroy,,3989.0,3989.0,,
Dalila,3988.0,,3988.0,,
Lu,3970.0,18.0,3988.0,-7.78499829059,0.0
Jennings,52.0,3935.0,3987.0,6.24170820225,1.0
Toya,3963.0,23.0,3986.0,-7.42881529591,0.0
Codie,1537.0,2446.0,3983.0,0.670307238837,1.0
Suzy,3983.0,,3983.0,,
Hermon,31.0,3952.0,3983.0,6.9941709212,1.0
Tiera,3977.0,6.0,3983.0,-9.37250234608,0.0
Landry,1739.0,2240.0,3979.0,0.365240799638,1.0
Sloan,2231.0,1746.0,3977.0,-0.353636954615,0.0
Justyn,146.0,3829.0,3975.0,4.71292738597,1.0
Camilo,,3974.0,3974.0,,
Aryana,3974.0,,3974.0,,
Kalli,3973.0,,3973.0,,
Hakeem,,3969.0,3969.0,,
Adilene,3961.0,7.0,3968.0,-9.14429406385,0.0
Dannielle,3967.0,,3967.0,,
Elmore,10.0,3951.0,3961.0,8.62607403609,1.0
Lilla,3948.0,,3948.0,,
Keanu,202.0,3746.0,3948.0,4.21292370149,1.0
Jacqulyn,3948.0,,3948.0,,
Yusuf,,3947.0,3947.0,,
Roel,,3945.0,3945.0,,
Verona,3945.0,,3945.0,,
Jacinda,3944.0,,3944.0,,
Caron,3177.0,766.0,3943.0,-2.05224879279,0.0
Monet,3935.0,6.0,3941.0,-9.35718541967,0.0
Nikhil,,3940.0,3940.0,,
Chante,3906.0,33.0,3939.0,-6.88708211453,0.0
Theadore,,3937.0,3937.0,,
Alix,3141.0,793.0,3934.0,-1.98583117195,0.0
Mel,358.0,3575.0,3933.0,3.31991174929,1.0
Luvenia,3932.0,,3932.0,,
Tyrus,,3931.0,3931.0,,
Syed,11.0,3919.0,3930.0,8.47683823896,1.0
Jalynn,3622.0,299.0,3921.0,-3.59856915675,0.0
Isreal,52.0,3868.0,3920.0,6.21693236134,1.0
Corene,3918.0,,3918.0,,
Farah,3845.0,71.0,3916.0,-5.75902076334,0.0
Boris,,3915.0,3915.0,,
Leyla,3915.0,,3915.0,,
Eleazar,7.0,3907.0,3914.0,9.12449061813,1.0
Jefferey,,3914.0,3914.0,,
Rayne,3316.0,597.0,3913.0,-2.47364117023,0.0
Gwyneth,3913.0,,3913.0,,
Bertrand,,3912.0,3912.0,,
Nikia,3666.0,246.0,3912.0,-3.8974765652,0.0
Branson,5.0,3906.0,3911.0,9.609548139,1.0
Josefa,3911.0,,3911.0,,
Eda,3909.0,,3909.0,,
Darrian,954.0,2948.0,3902.0,1.62767535309,1.0
Hortencia,3902.0,,3902.0,,
Grayce,3898.0,,3898.0,,
Blane,11.0,3881.0,3892.0,8.46278109915,1.0
Shawnee,3772.0,120.0,3892.0,-4.97422336507,0.0
Pinkie,3881.0,11.0,3892.0,-8.46278109915,0.0
Davida,3885.0,5.0,3890.0,-9.60177078841,0.0
Tasia,3890.0,,3890.0,,
Bartholomew,,3888.0,3888.0,,
Jerimiah,,3888.0,3888.0,,
Tabetha,3887.0,,3887.0,,
Chelsi,3885.0,,3885.0,,
Davonte,5.0,3878.0,3883.0,9.59916899322,1.0
Marleen,3881.0,,3881.0,,
Ean,,3879.0,3879.0,,
Crawford,,3877.0,3877.0,,
Quiana,3877.0,,3877.0,,
Tawanna,3874.0,,3874.0,,
General,,3873.0,3873.0,,
Allegra,3873.0,,3873.0,,
Yolonda,3872.0,,3872.0,,
Porsha,3866.0,6.0,3872.0,-9.33166342149,0.0
Jaci,3871.0,,3871.0,,
Reymundo,,3869.0,3869.0,,
Dax,,3868.0,3868.0,,
Willia,3315.0,553.0,3868.0,-2.58365748477,0.0
Shoshana,3867.0,,3867.0,,
Franchesca,3866.0,,3866.0,,
Malika,3828.0,36.0,3864.0,-6.73245011304,0.0
Risa,3864.0,,3864.0,,
Ladarius,,3863.0,3863.0,,
Carma,3860.0,,3860.0,,
Stevan,,3858.0,3858.0,,
Makaila,3858.0,,3858.0,,
Braulio,,3858.0,3858.0,,
Ara,2749.0,1108.0,3857.0,-1.31094902546,0.0
Barb,3853.0,,3853.0,,
Ryne,31.0,3819.0,3850.0,6.94478289424,1.0
Everardo,,3850.0,3850.0,,
Edsel,,3848.0,3848.0,,
Darrion,149.0,3698.0,3847.0,4.63336098894,1.0
Leana,3846.0,,3846.0,,
Sharee,3845.0,,3845.0,,
Kenisha,3840.0,5.0,3845.0,-9.58496250072,0.0
Krysten,3838.0,,3838.0,,
Viridiana,3832.0,5.0,3837.0,-9.58195375085,0.0
Corwin,,3837.0,3837.0,,
Inga,3836.0,,3836.0,,
Gisele,3834.0,,3834.0,,
Rihanna,3826.0,5.0,3831.0,-9.57969306346,0.0
Sherilyn,3828.0,,3828.0,,
Jailyn,3301.0,524.0,3825.0,-2.65526442169,0.0
Debi,3824.0,,3824.0,,
Braelyn,3450.0,373.0,3823.0,-3.2093488263,0.0
Mikala,3811.0,10.0,3821.0,-8.57402579792,0.0
Yehuda,,3820.0,3820.0,,
Davie,660.0,3158.0,3818.0,2.25847324161,1.0
Howell,,3818.0,3818.0,,
Julisa,3815.0,,3815.0,,
Cris,1088.0,2727.0,3815.0,1.32563614366,1.0
Tai,1596.0,2219.0,3815.0,0.475449015975,1.0
Tremaine,288.0,3526.0,3814.0,3.61389175788,1.0
Gustav,,3809.0,3809.0,,
Julieta,3809.0,,3809.0,,
Jocelynn,3808.0,,3808.0,,
Korbin,77.0,3731.0,3808.0,5.59856010412,1.0
Gracelyn,3807.0,,3807.0,,
Amelie,3804.0,,3804.0,,
Carlin,1579.0,2224.0,3803.0,0.494145616863,1.0
Estefany,3796.0,5.0,3801.0,-9.56833618213,0.0
Jame,408.0,3390.0,3798.0,3.05464421605,1.0
Justen,5.0,3791.0,3796.0,9.56643464628,1.0
Kindra,3795.0,,3795.0,,
Oswald,,3790.0,3790.0,,
Denzil,68.0,3722.0,3790.0,5.77439949881,1.0
Rana,3750.0,39.0,3789.0,-6.58727266141,0.0
Hobart,,3788.0,3788.0,,
Soren,219.0,3569.0,3788.0,4.02651712645,1.0
Rina,3788.0,,3788.0,,
Yetta,3787.0,,3787.0,,
Stone,6.0,3780.0,3786.0,9.29920801839,1.0
Prentice,57.0,3729.0,3786.0,6.03168306761,1.0
Willian,18.0,3768.0,3786.0,7.70965824817,1.0
Marge,3785.0,,3785.0,,
Jarrell,22.0,3763.0,3785.0,7.41823595543,1.0
Lissa,3783.0,,3783.0,,
Brantley,403.0,3379.0,3782.0,3.06774460664,1.0
Cannon,97.0,3681.0,3778.0,5.2459691922,1.0
Grecia,3776.0,,3776.0,,
Meghann,3776.0,,3776.0,,
Javion,11.0,3764.0,3775.0,8.41861929409,1.0
Jettie,3582.0,192.0,3774.0,-4.22158712126,0.0
Reno,22.0,3752.0,3774.0,7.41401249388,1.0
Tangela,3773.0,,3773.0,,
Barron,,3773.0,3773.0,,
Sloane,3555.0,214.0,3769.0,-4.05416685811,0.0
Sharen,3768.0,,3768.0,,
Dameon,,3767.0,3767.0,,
Ellery,1672.0,2095.0,3767.0,0.325375396506,1.0
Cammie,3738.0,28.0,3766.0,-7.06069593169,0.0
Adalyn,3765.0,,3765.0,,
Elliana,3765.0,,3765.0,,
Dominga,3755.0,10.0,3765.0,-8.55266909751,0.0
Paulo,,3758.0,3758.0,,
Sheron,3378.0,379.0,3757.0,-3.15589957463,0.0
Delfina,3757.0,,3757.0,,
Elicia,3755.0,,3755.0,,
Katlynn,3753.0,,3753.0,,
Liane,3752.0,,3752.0,,
Lavelle,1569.0,2182.0,3751.0,0.475805749356,1.0
Jerad,,3750.0,3750.0,,
Kimberli,3748.0,,3748.0,,
Natali,3748.0,,3748.0,,
Delana,3746.0,,3746.0,,
Lovell,611.0,3135.0,3746.0,2.35922115787,1.0
Trevin,,3746.0,3746.0,,
Mirna,3740.0,5.0,3745.0,-9.54689445989,0.0
Soledad,3739.0,5.0,3744.0,-9.54650866097,0.0
Lonzo,,3743.0,3743.0,,
Elgin,43.0,3700.0,3743.0,6.4270448007,1.0
Cailyn,3742.0,,3742.0,,
Thomasina,3742.0,,3742.0,,
Janeth,3739.0,,3739.0,,
Laine,2496.0,1241.0,3737.0,-1.00811481873,0.0
Storm,1307.0,2430.0,3737.0,0.894697172698,1.0
Kason,21.0,3715.0,3736.0,7.46682907265,1.0
Jerica,3734.0,,3734.0,,
Laverna,3734.0,,3734.0,,
Barbie,3733.0,,3733.0,,
Ritchie,50.0,3677.0,3727.0,6.20045727143,1.0
Deasia,3723.0,,3723.0,,
Herminia,3723.0,,3723.0,,
Kit,1136.0,2585.0,3721.0,1.1862014457,1.0
Carlyle,160.0,3561.0,3721.0,4.47613862548,1.0
Dillard,,3716.0,3716.0,,
Luana,3714.0,,3714.0,,
Arlyn,1706.0,2007.0,3713.0,0.234422970044,1.0
Vinnie,3076.0,637.0,3713.0,-2.27169022571,0.0
Iyana,3711.0,,3711.0,,
Meadow,3711.0,,3711.0,,
Gentry,1124.0,2584.0,3708.0,1.20096403447,1.0
Gaston,,3707.0,3707.0,,
Jaylee,3634.0,72.0,3706.0,-5.65741770279,0.0
Melia,3703.0,,3703.0,,
Estefani,3686.0,16.0,3702.0,-7.84784035563,0.0
Killian,359.0,3340.0,3699.0,3.21779235354,1.0
Kristoffer,,3697.0,3697.0,,
Neha,3695.0,,3695.0,,
Karim,53.0,3641.0,3694.0,6.10219857088,1.0
Jourdan,2144.0,1547.0,3691.0,-0.470831709009,0.0
Gaylon,218.0,3472.0,3690.0,3.99336690767,1.0
Amirah,3689.0,,3689.0,,
Sanaa,3684.0,,3684.0,,
Phillis,3677.0,6.0,3683.0,-9.25935096048,0.0
Reinaldo,,3681.0,3681.0,,
Loni,3572.0,108.0,3680.0,-5.04762886296,0.0
Clarke,347.0,3333.0,3680.0,3.26381374953,1.0
Kellee,3662.0,16.0,3678.0,-7.8384160758,0.0
Jasmyne,3678.0,,3678.0,,
Loyal,71.0,3607.0,3678.0,5.66683658828,1.0
Taj,311.0,3366.0,3677.0,3.4360486912,1.0
Jocelyne,3676.0,,3676.0,,
Aydan,349.0,3326.0,3675.0,3.25248922708,1.0
Elayne,3674.0,,3674.0,,
Anisha,3673.0,,3673.0,,
Annelise,3670.0,,3670.0,,
Evelyne,3669.0,,3669.0,,
Henderson,,3665.0,3665.0,,
Carleigh,3662.0,,3662.0,,
Aryan,414.0,3247.0,3661.0,2.97140471179,1.0
Jai,827.0,2833.0,3660.0,1.77637136721,1.0
Ireland,3481.0,178.0,3659.0,-4.28955266776,0.0
Mustafa,,3659.0,3659.0,,
Jovany,11.0,3647.0,3658.0,8.3730628657,1.0
Donal,5.0,3653.0,3658.0,9.51293794347,1.0
Niles,,3656.0,3656.0,,
Addisyn,3656.0,,3656.0,,
Jered,,3656.0,3656.0,,
Vidal,10.0,3646.0,3656.0,8.51017075115,1.0
Johann,650.0,3004.0,3654.0,2.2083731896,1.0
Markell,219.0,3434.0,3653.0,3.9708872644,1.0
Luigi,,3645.0,3645.0,,
Debbra,3644.0,,3644.0,,
Tomeka,3627.0,6.0,3633.0,-9.23959852925,0.0
Wes,,3633.0,3633.0,,
Alannah,3631.0,,3631.0,,
Jordy,5.0,3626.0,3631.0,9.50223511486,1.0
Wayland,,3630.0,3630.0,,
Erasmo,,3628.0,3628.0,,
Hayleigh,3628.0,,3628.0,,
Gigi,3627.0,,3627.0,,
Jelani,334.0,3291.0,3625.0,3.30060601865,1.0
Louvenia,3625.0,,3625.0,,
Loriann,3624.0,,3624.0,,
Randel,25.0,3597.0,3622.0,7.16872225436,1.0
Gisela,3622.0,,3622.0,,
Aubry,2086.0,1534.0,3620.0,-0.443440675017,0.0
Smith,49.0,3571.0,3620.0,6.18740257447,1.0
Montgomery,204.0,3414.0,3618.0,4.06482200106,1.0
Kirt,,3616.0,3616.0,,
Linden,922.0,2694.0,3616.0,1.54691119503,1.0
Deneen,3603.0,7.0,3610.0,-9.00762801437,0.0
Cain,,3609.0,3609.0,,
Sherwin,15.0,3593.0,3608.0,7.90408262439,1.0
Haskell,10.0,3596.0,3606.0,8.49024921063,1.0
Anneliese,3604.0,,3604.0,,
Nels,,3602.0,3602.0,,
Clemmie,2630.0,971.0,3601.0,-1.43751959876,0.0
Nathalia,3600.0,,3600.0,,
Donta,91.0,3502.0,3593.0,5.26616872823,1.0
Jacy,2966.0,625.0,3591.0,-2.24659050291,0.0
Earlie,1329.0,2262.0,3591.0,0.767257824714,1.0
Lanita,3591.0,,3591.0,,
Raylene,3587.0,,3587.0,,
Lavonda,3586.0,,3586.0,,
Tremayne,39.0,3546.0,3585.0,6.50657460204,1.0
Ezell,411.0,3172.0,3583.0,2.94818247202,1.0
Kya,3567.0,13.0,3580.0,-8.10005578233,0.0
Willy,116.0,3461.0,3577.0,4.89899223104,1.0
Alisia,3577.0,,3577.0,,
Christel,3577.0,,3577.0,,
Torrance,389.0,3188.0,3577.0,3.034809569,1.0
Natividad,1868.0,1708.0,3576.0,-0.129186480089,0.0
Audrina,3572.0,,3572.0,,
Ellyn,3571.0,,3571.0,,
Markel,121.0,3448.0,3569.0,4.83268082181,1.0
Elba,3255.0,313.0,3568.0,-3.37842298112,0.0
Rachell,3567.0,,3567.0,,
Halley,3442.0,125.0,3567.0,-4.78324709738,0.0
Jaymie,3174.0,392.0,3566.0,-3.01737656872,0.0
Jeramiah,,3565.0,3565.0,,
Michale,344.0,3221.0,3565.0,3.22702819068,1.0
Giuliana,3563.0,,3563.0,,
Timmie,350.0,3212.0,3562.0,3.19804506568,1.0
Randa,3560.0,,3560.0,,
Latrell,541.0,3019.0,3560.0,2.48037025769,1.0
Jeniffer,3557.0,,3557.0,,
Kalee,3488.0,68.0,3556.0,-5.68072148353,0.0
Palma,3555.0,,3555.0,,
Clovis,627.0,2928.0,3555.0,2.22337820548,1.0
Suzie,3554.0,,3554.0,,
Llewellyn,283.0,3270.0,3553.0,3.53041667755,1.0
Georgetta,3553.0,,3553.0,,
Duwayne,,3553.0,3553.0,,
Brittny,3552.0,,3552.0,,
Candida,3551.0,,3551.0,,
Jovanni,151.0,3399.0,3550.0,4.49248990722,1.0
Raeann,3549.0,,3549.0,,
Christ,47.0,3499.0,3546.0,6.21813809756,1.0
Kimberlie,3545.0,,3545.0,,
Raelyn,3538.0,7.0,3545.0,-8.98136341063,0.0
Yuri,2177.0,1367.0,3544.0,-0.671328164582,0.0
Tavon,78.0,3465.0,3543.0,5.47323741816,1.0
Jovanny,16.0,3524.0,3540.0,7.78299820892,1.0
Janene,3539.0,,3539.0,,
Sal,,3535.0,3535.0,,
Nereida,3529.0,6.0,3535.0,-9.20008121406,0.0
Oakley,777.0,2757.0,3534.0,1.8271127636,1.0
Mozell,3047.0,484.0,3531.0,-2.65431054741,0.0
Florida,3526.0,5.0,3531.0,-9.46188866443,0.0
Derwin,,3529.0,3529.0,,
Drucilla,3528.0,,3528.0,,
Priscila,3525.0,,3525.0,,
Ely,266.0,3254.0,3520.0,3.61271610017,1.0
Gaetano,,3519.0,3519.0,,
Soraya,3519.0,,3519.0,,
Jacki,3513.0,5.0,3518.0,-9.45655976634,0.0
Emmaline,3517.0,,3517.0,,
Kellan,349.0,3168.0,3517.0,3.18227339387,1.0
Joetta,3515.0,,3515.0,,
Dayne,195.0,3320.0,3515.0,4.08963721248,1.0
Saniyah,3510.0,,3510.0,,
Thor,,3508.0,3508.0,,
Calli,3507.0,,3507.0,,
Evelina,3507.0,,3507.0,,
Angelic,3506.0,,3506.0,,
Tarik,11.0,3495.0,3506.0,8.31164512163,1.0
Loreen,3505.0,,3505.0,,
Selah,3436.0,67.0,3503.0,-5.68042513068,0.0
Patricio,5.0,3497.0,3502.0,9.44997398581,1.0
Jennette,3502.0,,3502.0,,
Rosia,3501.0,,3501.0,,
Cyndi,3500.0,,3500.0,,
Hampton,55.0,3444.0,3499.0,5.96850971387,1.0
Tenisha,3496.0,,3496.0,,
Nydia,3493.0,,3493.0,,
Fredy,,3492.0,3492.0,,
Jael,2238.0,1254.0,3492.0,-0.835672688174,0.0
Gavyn,88.0,3403.0,3491.0,5.27315981733,1.0
Kathlene,3489.0,,3489.0,,
